2023-11-05 20:56:13,010 - INFO - Endpoint: /dashboard/project/ | Processing time: 24.431 ms
2023-11-05 20:56:13,290 - INFO - Endpoint: /dashboard/project | Processing time: 0.0 ms
2023-11-05 20:56:13,291 - INFO - Endpoint: /dashboard/project | Processing time: 1.001 ms
2023-11-05 20:56:13,323 - INFO - Endpoint: /dashboard/project | Processing time: 29.828 ms
2023-11-05 20:56:13,348 - INFO - Endpoint: /dashboard/project | Processing time: 55.537000000000006 ms
2023-11-05 20:56:13,976 - INFO - Endpoint: /project/4/project_detail | Processing time: 1.002 ms
2023-11-05 20:56:13,992 - INFO - Endpoint: /project/4/project_detail | Processing time: 14.535 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/count | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/map | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/count | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 0.0 ms
2023-11-06 00:06:25,912 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 0.0 ms
2023-11-06 00:06:25,928 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 16.45 ms
2023-11-06 00:06:25,928 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 16.45 ms
2023-11-06 00:06:25,928 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 0.0 ms
2023-11-06 00:06:25,928 - INFO - Endpoint: /dashboard/project/map | Processing time: 0.0 ms
2023-11-06 00:06:25,928 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-06 00:06:25,946 - INFO - Endpoint: /dashboard/project/count | Processing time: 17.909000000000002 ms
2023-11-06 00:06:26,009 - INFO - Endpoint: /dashboard/building/count | Processing time: 81.354 ms
2023-11-06 00:06:26,009 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 81.354 ms
2023-11-06 00:06:26,009 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 81.354 ms
2023-11-06 00:06:26,009 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 81.354 ms
2023-11-06 00:06:26,009 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 81.354 ms
2023-11-06 00:06:26,040 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 19.024 ms
2023-11-06 00:06:26,111 - INFO - Endpoint: /dashboard/project/map | Processing time: 90.159 ms
2023-11-06 00:06:26,111 - INFO - Endpoint: /dashboard/project/count | Processing time: 72.137 ms
2023-11-06 00:06:26,111 - INFO - Endpoint: /dashboard/building/count | Processing time: 72.137 ms
2023-11-06 00:06:26,111 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 72.137 ms
2023-11-06 00:06:26,143 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 15.626000000000001 ms
2023-11-06 00:06:26,194 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 66.708 ms
2023-11-06 00:06:26,194 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 66.708 ms
2023-11-06 00:06:26,194 - INFO - Endpoint: /dashboard/project/map | Processing time: 51.082 ms
2023-11-06 00:06:26,211 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 16.57 ms
2023-11-06 00:06:36,544 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-06 00:06:36,545 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-06 00:06:36,547 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-06 00:06:36,862 - INFO - Endpoint: /dashboard/project | Processing time: 0.9909999999999999 ms
2023-11-06 00:06:36,863 - INFO - Endpoint: /dashboard/project/ | Processing time: 1.006 ms
2023-11-06 00:06:36,911 - INFO - Endpoint: /dashboard/project | Processing time: 33.29 ms
2023-11-06 00:06:36,947 - INFO - Endpoint: /dashboard/project | Processing time: 35.537 ms
2023-11-06 00:06:38,893 - INFO - Endpoint: /project/4/project_detail | Processing time: 0.882 ms
2023-11-06 00:06:38,901 - INFO - Endpoint: /project/4/project_detail | Processing time: 6.51 ms
2023-11-09 18:18:28,445 - INFO - Endpoint: /dashboard/project/count | Processing time: 1.001 ms
2023-11-09 18:18:28,446 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 0.9990000000000001 ms
2023-11-09 18:18:28,446 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 0.9990000000000001 ms
2023-11-09 18:18:28,446 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.9990000000000001 ms
2023-11-09 18:18:28,448 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 3.0 ms
2023-11-09 18:18:28,448 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 3.0 ms
2023-11-09 18:18:28,451 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 2.0010000000000003 ms
2023-11-09 18:18:28,452 - INFO - Endpoint: /dashboard/project/map | Processing time: 2.0010000000000003 ms
2023-11-09 18:18:28,452 - INFO - Endpoint: /user/profile | Processing time: 2.0 ms
2023-11-09 18:18:28,452 - INFO - Endpoint: /dashboard/project/count | Processing time: 2.0 ms
2023-11-09 18:18:28,453 - INFO - Endpoint: /dashboard/building/count | Processing time: 3.0 ms
2023-11-09 18:18:28,453 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 1.9989999999999999 ms
2023-11-09 18:18:28,456 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 1.006 ms
2023-11-09 18:18:28,459 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 4.483 ms
2023-11-09 18:18:28,459 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 4.483 ms
2023-11-09 18:18:28,459 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 4.483 ms
2023-11-09 18:18:28,461 - INFO - Endpoint: /dashboard/project/map | Processing time: 5.478000000000001 ms
2023-11-09 18:18:28,461 - INFO - Endpoint: /user/profile | Processing time: 5.478000000000001 ms
2023-11-09 18:18:28,467 - INFO - Endpoint: /dashboard/project/count | Processing time: 4.469 ms
2023-11-09 18:18:28,467 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 3.471 ms
2023-11-09 18:18:28,467 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 3.471 ms
2023-11-09 18:18:28,467 - INFO - Endpoint: /dashboard/building/count | Processing time: 3.471 ms
2023-11-09 18:18:28,469 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 5.472 ms
2023-11-09 18:18:28,469 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 5.472 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 1.536 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/map | Processing time: 1.536 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /user/profile | Processing time: 1.536 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/count | Processing time: 1.536 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 0.536 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 0.0 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.0 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 0.0 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 0.0 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/project/map | Processing time: 0.0 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:18:28,472 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 0.0 ms
2023-11-09 18:18:48,463 - INFO - Endpoint: /login | Processing time: 0.0 ms
2023-11-09 18:18:48,745 - INFO - Endpoint: /login | Processing time: 282.063 ms
2023-11-09 18:18:48,877 - INFO - Endpoint: /dashboard/project/count | Processing time: 81.356 ms
2023-11-09 18:18:48,952 - INFO - Endpoint: /dashboard/building/count | Processing time: 156.34300000000002 ms
2023-11-09 18:18:48,952 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 155.341 ms
2023-11-09 18:18:49,127 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 174.94899999999998 ms
2023-11-09 18:18:49,290 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 338.856 ms
2023-11-09 18:18:49,290 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 325.65 ms
2023-11-09 18:18:49,823 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 532.46 ms
2023-11-09 18:18:49,823 - INFO - Endpoint: /dashboard/project/map | Processing time: 532.46 ms
2023-11-09 18:18:50,138 - INFO - Endpoint: /dashboard/project/count | Processing time: 838.007 ms
2023-11-09 18:18:50,139 - INFO - Endpoint: /dashboard/building/count | Processing time: 838.495 ms
2023-11-09 18:18:50,140 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 316.764 ms
2023-11-09 18:18:50,323 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 183.022 ms
2023-11-09 18:18:50,323 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 183.022 ms
2023-11-09 18:18:50,739 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 599.739 ms
2023-11-09 18:18:50,739 - INFO - Endpoint: /dashboard/project/map | Processing time: 599.739 ms
2023-11-09 18:18:51,506 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 933.114 ms
2023-11-09 18:19:00,641 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.9890000000000001 ms
2023-11-09 18:19:00,642 - INFO - Endpoint: /dashboard/project/ | Processing time: 1.002 ms
2023-11-09 18:19:00,642 - INFO - Endpoint: /building/additional_sub_info | Processing time: 1.002 ms
2023-11-09 18:19:00,645 - INFO - Endpoint: /building/additional_sub_info | Processing time: 4.002000000000001 ms
2023-11-09 18:19:00,647 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.9990000000000001 ms
2023-11-09 18:19:00,648 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.9990000000000001 ms
2023-11-09 18:19:01,014 - INFO - Endpoint: /dashboard/project | Processing time: 11.891 ms
2023-11-09 18:19:01,015 - INFO - Endpoint: /dashboard/project | Processing time: 12.892000000000001 ms
2023-11-09 18:19:01,150 - INFO - Endpoint: /dashboard/project | Processing time: 134.31 ms
2023-11-09 18:19:01,285 - INFO - Endpoint: /dashboard/project | Processing time: 268.384 ms
2023-11-09 18:19:02,051 - INFO - Endpoint: /project/4/project_detail | Processing time: 0.0 ms
2023-11-09 18:19:02,124 - INFO - Endpoint: /project/4/project_detail | Processing time: 71.40100000000001 ms
2023-11-09 18:31:07,552 - INFO - Endpoint: /project/8/project_detail | Processing time: 1.002 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:26,489 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /user/profile | Processing time: 15.417 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/ | Processing time: 15.417 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /building/additional_sub_info | Processing time: 15.417 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /user/profile | Processing time: 15.417 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/count | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/map | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/count | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 0.0 ms
2023-11-09 18:32:26,504 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 0.0 ms
2023-11-09 18:32:26,520 - INFO - Endpoint: /dashboard/project/map | Processing time: 15.622 ms
2023-11-09 18:32:26,520 - INFO - Endpoint: /dashboard/project/ | Processing time: 15.622 ms
2023-11-09 18:32:26,655 - INFO - Endpoint: /dashboard/project/ | Processing time: 10.593 ms
2023-11-09 18:32:26,823 - INFO - Endpoint: /dashboard/project/count | Processing time: 167.698 ms
2023-11-09 18:32:26,862 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 38.922 ms
2023-11-09 18:32:26,905 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 42.622 ms
2023-11-09 18:32:26,940 - INFO - Endpoint: /dashboard/project/map | Processing time: 36.25 ms
2023-11-09 18:32:26,963 - INFO - Endpoint: /dashboard/project/count | Processing time: 22.613 ms
2023-11-09 18:32:27,052 - INFO - Endpoint: /dashboard/building/count | Processing time: 89.105 ms
2023-11-09 18:32:27,055 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 92.09 ms
2023-11-09 18:32:27,092 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 41.262 ms
2023-11-09 18:32:27,152 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 59.727000000000004 ms
2023-11-09 18:32:27,154 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 59.686 ms
2023-11-09 18:32:27,199 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 47.129999999999995 ms
2023-11-09 18:32:27,200 - INFO - Endpoint: /dashboard/project | Processing time: 2.0 ms
2023-11-09 18:32:27,254 - INFO - Endpoint: /dashboard/project | Processing time: 54.897 ms
2023-11-09 18:32:27,254 - INFO - Endpoint: /dashboard/project/map | Processing time: 55.898 ms
2023-11-09 18:32:27,254 - INFO - Endpoint: /dashboard/building/count | Processing time: 55.898 ms
2023-11-09 18:32:27,337 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 136.94400000000002 ms
2023-11-09 18:32:27,551 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 214.645 ms
2023-11-09 18:32:27,551 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 214.645 ms
2023-11-09 18:32:27,718 - INFO - Endpoint: /dashboard/project | Processing time: 381.032 ms
2023-11-09 18:32:27,718 - INFO - Endpoint: /dashboard/project | Processing time: 381.032 ms
2023-11-09 18:32:42,035 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:42,035 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:42,035 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:32:42,035 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:42,035 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:42,035 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:32:42,299 - INFO - Endpoint: /dashboard/project | Processing time: 12.054 ms
2023-11-09 18:32:42,308 - INFO - Endpoint: /dashboard/project | Processing time: 9.719999999999999 ms
2023-11-09 18:32:42,518 - INFO - Endpoint: /dashboard/project | Processing time: 210.398 ms
2023-11-09 18:32:42,612 - INFO - Endpoint: /dashboard/project | Processing time: 303.152 ms
2023-11-09 18:32:50,426 - INFO - Endpoint: /project/4/project_detail | Processing time: 0.842 ms
2023-11-09 18:32:50,762 - INFO - Endpoint: /project/4/project_detail | Processing time: 335.509 ms
2023-11-09 18:36:55,756 - INFO - Endpoint: /dashboard/project/ | Processing time: 1.0 ms
2023-11-09 18:36:55,757 - INFO - Endpoint: /building/additional_sub_info | Processing time: 1.0 ms
2023-11-09 18:36:55,757 - INFO - Endpoint: /user/profile | Processing time: 1.0 ms
2023-11-09 18:36:55,761 - INFO - Endpoint: /user/profile | Processing time: 5.004 ms
2023-11-09 18:36:55,761 - INFO - Endpoint: /building/additional_sub_info | Processing time: 5.004 ms
2023-11-09 18:36:55,761 - INFO - Endpoint: /dashboard/project/ | Processing time: 5.004 ms
2023-11-09 18:36:55,768 - INFO - Endpoint: /dashboard/project/ | Processing time: 4.054 ms
2023-11-09 18:36:56,201 - INFO - Endpoint: /dashboard/project/ | Processing time: 432.99399999999997 ms
2023-11-09 18:36:57,833 - INFO - Endpoint: /dashboard/project | Processing time: 33.11 ms
2023-11-09 18:36:57,833 - INFO - Endpoint: /dashboard/project | Processing time: 0.0 ms
2023-11-09 18:36:59,199 - INFO - Endpoint: /dashboard/project | Processing time: 1366.056 ms
2023-11-09 18:36:59,199 - INFO - Endpoint: /dashboard/project | Processing time: 1366.056 ms
2023-11-09 18:37:07,336 - INFO - Endpoint: /dashboard/project/count | Processing time: 0.9990000000000001 ms
2023-11-09 18:37:07,336 - INFO - Endpoint: /dashboard/building/count | Processing time: 0.9990000000000001 ms
2023-11-09 18:37:07,339 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 4.0 ms
2023-11-09 18:37:07,339 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 4.0 ms
2023-11-09 18:37:07,340 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 4.004 ms
2023-11-09 18:37:07,342 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 6.002000000000001 ms
2023-11-09 18:37:07,344 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 1.0 ms
2023-11-09 18:37:07,344 - INFO - Endpoint: /dashboard/project/map | Processing time: 1.0 ms
2023-11-09 18:37:07,345 - INFO - Endpoint: /dashboard/project/count | Processing time: 1.9989999999999999 ms
2023-11-09 18:37:07,345 - INFO - Endpoint: /dashboard/building/count | Processing time: 1.9989999999999999 ms
2023-11-09 18:37:07,346 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 2.0 ms
2023-11-09 18:37:07,346 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 2.0 ms
2023-11-09 18:37:07,349 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 1.6689999999999998 ms
2023-11-09 18:37:07,353 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 5.681 ms
2023-11-09 18:37:07,354 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 6.684 ms
2023-11-09 18:37:07,354 - INFO - Endpoint: /dashboard/project/map | Processing time: 5.683 ms
2023-11-09 18:37:07,402 - INFO - Endpoint: /dashboard/project/count | Processing time: 52.547999999999995 ms
2023-11-09 18:37:07,402 - INFO - Endpoint: /dashboard/building/count | Processing time: 52.547999999999995 ms
2023-11-09 18:37:07,592 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 190.809 ms
2023-11-09 18:37:07,592 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 190.809 ms
2023-11-09 18:37:07,592 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 190.809 ms
2023-11-09 18:37:07,592 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 190.809 ms
2023-11-09 18:37:07,670 - INFO - Endpoint: /dashboard/project/map | Processing time: 124.332 ms
2023-11-09 18:37:07,671 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 125.333 ms
2023-11-09 18:37:07,900 - INFO - Endpoint: /dashboard/building/count | Processing time: 227.929 ms
2023-11-09 18:37:07,900 - INFO - Endpoint: /dashboard/project/count | Processing time: 229.932 ms
2023-11-09 18:37:07,900 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 227.929 ms
2023-11-09 18:37:07,900 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 227.929 ms
2023-11-09 18:37:08,116 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 304.26599999999996 ms
2023-11-09 18:37:08,116 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 304.26599999999996 ms
2023-11-09 18:37:08,233 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 116.83 ms
2023-11-09 18:37:08,233 - INFO - Endpoint: /dashboard/project/map | Processing time: 116.83 ms
2023-11-09 18:37:10,103 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:37:10,104 - INFO - Endpoint: /building/additional_sub_info | Processing time: 1.001 ms
2023-11-09 18:37:10,108 - INFO - Endpoint: /dashboard/project/ | Processing time: 1.001 ms
2023-11-09 18:37:10,109 - INFO - Endpoint: /dashboard/project/ | Processing time: 1.997 ms
2023-11-09 18:37:10,110 - INFO - Endpoint: /building/additional_sub_info | Processing time: 1.002 ms
2023-11-09 18:37:10,193 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.998 ms
2023-11-09 18:37:10,199 - INFO - Endpoint: /dashboard/project | Processing time: 6.006 ms
2023-11-09 18:37:10,397 - INFO - Endpoint: /dashboard/project | Processing time: 13.712 ms
2023-11-09 18:37:10,489 - INFO - Endpoint: /dashboard/project | Processing time: 105.922 ms
2023-11-09 18:37:10,584 - INFO - Endpoint: /dashboard/project | Processing time: 93.54700000000001 ms
2023-11-09 18:37:13,746 - INFO - Endpoint: /project/3/project_detail | Processing time: 1.0050000000000001 ms
2023-11-09 18:37:13,801 - INFO - Endpoint: /project/3/project_detail | Processing time: 52.276 ms
2023-11-09 18:37:22,050 - INFO - Endpoint: /project/4/project_detail | Processing time: 0.462 ms
2023-11-09 18:37:22,103 - INFO - Endpoint: /project/4/project_detail | Processing time: 51.163 ms
2023-11-09 18:37:27,844 - INFO - Endpoint: /project/2/project_detail | Processing time: 0.0 ms
2023-11-09 18:37:27,934 - INFO - Endpoint: /project/2/project_detail | Processing time: 89.49799999999999 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /building/additional_sub_info | Processing time: 0.0 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /user/profile | Processing time: 0.0 ms
2023-11-09 18:38:08,433 - INFO - Endpoint: /dashboard/project/ | Processing time: 0.0 ms
2023-11-09 18:38:08,674 - INFO - Endpoint: /dashboard/project/ | Processing time: 240.79 ms
2023-11-09 18:38:09,227 - INFO - Endpoint: /dashboard/project | Processing time: 20.518 ms
2023-11-09 18:38:09,228 - INFO - Endpoint: /dashboard/project | Processing time: 17.399 ms
2023-11-09 18:38:09,550 - INFO - Endpoint: /dashboard/project | Processing time: 321.113 ms
2023-11-09 18:38:09,869 - INFO - Endpoint: /dashboard/project | Processing time: 638.956 ms
2023-11-09 18:38:13,837 - INFO - Endpoint: /project/3/project_detail | Processing time: 0.0 ms
2023-11-09 18:38:14,359 - INFO - Endpoint: /project/3/project_detail | Processing time: 520.9209999999999 ms
2023-11-09 18:38:16,464 - INFO - Endpoint: /project/6/project_detail | Processing time: 0.0 ms
2023-11-09 18:38:16,612 - INFO - Endpoint: /project/6/project_detail | Processing time: 147.269 ms
2023-11-09 18:38:25,983 - INFO - Endpoint: /project/5/project_detail | Processing time: 1.002 ms
2023-11-09 18:38:26,139 - INFO - Endpoint: /project/5/project_detail | Processing time: 153.865 ms
2023-11-09 18:47:58,116 - INFO - Endpoint: /login | Processing time: 0.0 ms
2023-11-09 18:47:59,103 - INFO - Endpoint: /login | Processing time: 987.898 ms
2023-11-09 18:47:59,207 - INFO - Endpoint: /dashboard/project/count | Processing time: 0.0 ms
2023-11-09 18:47:59,208 - INFO - Endpoint: /dashboard/building/count | Processing time: 1.002 ms
2023-11-09 18:47:59,212 - INFO - Endpoint: /dashboard/project/location_ratio | Processing time: 1.7080000000000002 ms
2023-11-09 18:47:59,321 - INFO - Endpoint: /dashboard/project/count | Processing time: 109.70100000000001 ms
2023-11-09 18:47:59,322 - INFO - Endpoint: /dashboard/project/construction_company_ratio | Processing time: 1.0 ms
2023-11-09 18:47:59,323 - INFO - Endpoint: /dashboard/project/usage_ratio | Processing time: 2.0 ms
2023-11-09 18:47:59,324 - INFO - Endpoint: /dashboard/project/total_area_histogram | Processing time: 1.001 ms
2023-11-09 18:47:59,513 - INFO - Endpoint: /dashboard/building/floor_count_histogram | Processing time: 188.834 ms
